"Taxon","Long","Lat","uncertainty","year"
"Sisymbrium polyceratium L.",10.30785381,43.71599322,1784.124116,2004
"Sporobolus indicus (L.) R.Br.",10.30785381,43.71599322,1784.124116,2004
"Tamarix gallica L.",10.30785381,43.71599322,1784.124116,2004
"Thelypteris palustris Schott",10.30785381,43.71599322,1784.124116,2004
"Veronica montana L.",10.30785381,43.71599322,1784.124116,2004
"Viburnum tinus L. subsp. tinus",10.30785381,43.71599322,1784.124116,2004
"Viola reichenbachiana Jord. ex Boreau",10.30785381,43.71599322,1784.124116,2004
"Vitex agnus-castus L.",10.30785381,43.71599322,1784.124116,2004
"Vitis vinifera L.",10.30785381,43.71599322,1784.124116,2004
"Nassella trichotoma (Nees) Hack.",10.30785381,43.71599322,1784.124116,2004
"Rumex sanguineus L.",10.30785381,43.71599322,1784.124116,2004
"Ulmus minor Mill. subsp. minor",10.30785381,43.71599322,1784.124116,2004
"Sonchus arvensis L. subsp. arvensis",10.30785381,43.71599322,1784.124116,2004
"Sonchus asper (L.) Hill subsp. asper",10.30785381,43.71599322,1784.124116,2004
"Teucrium chamaedrys L. subsp. chamaedrys",10.30785381,43.71599322,1784.124116,2004
"Tolpis virgata (Desf.) Bertol. subsp. virgata",10.30785381,43.71599322,1784.124116,2004
"Achillea maritima (L.) Ehrend. & Y.P.Guo subsp. maritima",10.30785381,43.71599322,1784.124116,2004
"Smilax aspera L.",10.30785381,43.71599322,1784.124116,2004
"Stachys montana (L.) Peruzzi & Bartolucci subsp. montana",10.30785381,43.71599322,1784.124116,2004
"Teucrium capitatum L. subsp. capitatum",10.30785381,43.71599322,1784.124116,2004
"Tuberaria guttata (L.) Fourr.",10.30785381,43.71599322,1784.124116,2004
"Urtica dioica L. subsp. dioica",10.30785381,43.71599322,1784.124116,2004
"Veronica serpyllifolia L.",10.30785381,43.71599322,1784.124116,2004
"Vicia peregrina L.",10.30785381,43.71599322,1784.124116,2004
"Festuca fasciculata Forssk.",10.30785381,43.71599322,1784.124116,2004
"Ruscus aculeatus L.",10.30785381,43.71599322,1784.124116,2004
"Sedum sexangulare L.",10.30785381,43.71599322,1784.124116,2004
"Verbena officinalis L.",10.30785381,43.71599322,1784.124116,2004
"Vicia pseudocracca Bertol.",10.30785381,43.71599322,1784.124116,2004
"Helichrysum stoechas (L.) Moench subsp. stoechas",10.30785381,43.71599322,1784.124116,2004
"Carex vulpina L.",10.30785381,43.71599322,1784.124116,2004
"Xanthium italicum Moretti",10.30785381,43.71599322,1784.124116,2004
"Ligustrum vulgare L.",10.30785381,43.71599322,1784.124116,2004
"Salsola tragus L.",10.30785381,43.71599322,1784.124116,2004
"Yucca gloriosa L.",10.30785381,43.71599322,1784.124116,2004
"Sambucus nigra L.",10.30785381,43.71599322,1784.124116,2004
"Oxalis corniculata L.",10.30785381,43.71599322,1784.124116,2004
"Phleum arenarium L. subsp. caesium H.Scholz",10.30785381,43.71599322,1784.124116,2004
"Samolus valerandi L.",10.30785381,43.71599322,1784.124116,2004
"Phragmites australis (Cav.) Trin. ex Steud. subsp. australis",10.30785381,43.71599322,1784.124116,2004
"Pilosella officinarum Vaill.",10.30785381,43.71599322,1784.124116,2004
"Festuca fasciculata Forssk.",10.30785381,43.71599322,1784.124116,2004
"Convolvulus sepium L.",11.842959,43.225582,1784.124116,2004
"Orchis purpurea Huds.",10.37289,42.78815,1784.124116,2004
"Pinus pinea L.",10.422096,42.742649,1784.124116,2004
"Rhamnus alaternus L. subsp. alaternus",10.422096,42.742649,1784.124116,2004
"Biscutella laevigata L. subsp. laevigata",10.649714,44.107471,1784.124116,2004
"Cistus monspeliensis L.",10.422096,42.742649,1784.124116,2004
"Cytisus villosus Pourr.",10.422096,42.742649,1784.124116,2004
"Pterocephalus plumosus (L.) Coult.",10.439991,43.765949,1784.124116,2004
"Convolvulus sepium L.",12.046446,43.669608,1784.124116,2004
"Gennaria diphylla (Link) Parl.",10.422096,42.742649,1784.124116,2004
"Hypericum tetrapterum Fr.",11.737218,43.756257,1784.124116,2004
"Hypericum tetrapterum Fr.",11.7226,43.72397,1784.124116,2004
"Vitis vinifera L.",12.183534,43.787714,1784.124116,2004
"Xanthium italicum Moretti",12.046446,43.669608,1784.124116,2004
"Molinia arundinacea Schrank",11.989059,43.5686,1784.124116,2004
"Molinia arundinacea Schrank",12.183534,43.787714,1784.124116,2004
"Epilobium hirsutum L.",12.056098,43.573265,1784.124116,2004
"Epilobium hirsutum L.",12.046446,43.669608,1784.124116,2004
"Oeosporangium pteridioides (Reichard) Fraser-Jenk. & Pariyar",10.3963,42.730676,1784.124116,2004
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",12.095892,43.476596,1784.124116,2004
"Elymus repens (L.) Gould subsp. repens",11.737218,43.756257,1784.124116,2004
"Jacobaea erratica (Bertol.) Fourr.",12.056098,43.573265,1784.124116,2004
"Holcus lanatus L. subsp. lanatus",11.989059,43.5686,1784.124116,2004
"Equisetum arvense L.",11.737218,43.756257,1784.124116,2004
"Pentanema britannicum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",11.786804,43.500119,1784.124116,2004
"Ranunculus sardous Crantz",12.046446,43.669608,1784.124116,2004
"Phalaroides arundinacea (L.) Rauschert subsp. arundinacea",11.842959,43.225582,1784.124116,2004
"Populus nigra L. subsp. nigra",12.095892,43.476596,1784.124116,2004
"Salix alba L.",11.83976,43.70268,1784.124116,2004
"Echinochloa crus-galli (L.) P.Beauv. subsp. crus-galli",11.786804,43.500119,1784.124116,2004
"Echinochloa crus-galli (L.) P.Beauv. subsp. crus-galli",12.056098,43.573265,1784.124116,2004
"Echinochloa crus-galli (L.) P.Beauv. subsp. crus-galli",12.183534,43.787714,1784.124116,2004
"Persicaria lapathifolia (L.) Delarbre subsp. lapathifolia",12.183534,43.787714,1784.124116,2004
"Asplenium ceterach L. subsp. ceterach",10.3963,42.730676,1784.124116,2004
"Alnus glutinosa (L.) Gaertn.",11.83976,43.70268,1784.124116,2004
"Asplenium obovatum Viv. subsp. obovatum",10.3963,42.730676,1784.124116,2004
"Daphne gnidium L.",10.422096,42.742649,1784.124116,2004
"Trifolium thalii Vill.",10.649714,44.107471,1784.124116,2004
"Juncus inflexus L. subsp. inflexus",11.83976,43.70268,1784.124116,2004
"Convolvulus sepium L.",11.786804,43.500119,1784.124116,2004
"Spartium junceum L.",10.422096,42.742649,1784.124116,2004
"Lemna minor L.",11.842959,43.225582,1784.124116,2004
"Alisma plantago-aquatica L.",11.737218,43.756257,1784.124116,2004
"Alisma plantago-aquatica L.",12.056098,43.573265,1784.124116,2004
"Alisma plantago-aquatica L.",12.063402,43.567745,1784.124116,2004
"Alisma plantago-aquatica L.",12.183534,43.787714,1784.124116,2004
"Alisma plantago-aquatica L.",12.046446,43.669608,1784.124116,2004
"Alliaria petiolata (M.Bieb.) Cavara & Grande",11.779828,43.714535,1784.124116,2004
"Alnus glutinosa (L.) Gaertn.",12.056098,43.573265,1784.124116,2004
"Althaea cannabina L.",11.786804,43.500119,1784.124116,2004
"Artemisia verlotiorum Lamotte",11.786804,43.500119,1784.124116,2004
"Baldellia ranunculoides (L.) Parl.",11.56847,43.54688,1784.124116,2004
"Barbarea vulgaris R.Br.",12.063402,43.567745,1784.124116,2004
"Barlia robertiana (Loisel.) Greuter",10.690142,43.172464,1784.124116,2004
"Bidens frondosa L.",11.737218,43.756257,1784.124116,2004
"Bidens frondosa L.",11.56847,43.54688,1784.124116,2004
"Bidens frondosa L.",12.046446,43.669608,1784.124116,2004
"Bidens frondosa L.",12.056098,43.573265,1784.124116,2004
"Bolboschoenus maritimus (L.) Palla",11.786804,43.500119,1784.124116,2004
"Butomus umbellatus L.",11.842959,43.225582,1784.124116,2004
"Lysimachia punctata L.",12.046446,43.669608,1784.124116,2004
"Lythrum salicaria L.",11.56847,43.54688,1784.124116,2004
"Lythrum salicaria L.",11.840572,43.263119,1784.124116,2004
"Lythrum salicaria L.",12.063402,43.567745,1784.124116,2004
"Carex distans L.",12.183534,43.787714,1784.124116,2004
"Limniris pseudacorus (L.) Fuss",11.842959,43.225582,1784.124116,2004
"Mentha aquatica L. subsp. aquatica",12.056098,43.573265,1784.124116,2004
"Mentha spicata L.",12.046446,43.669608,1784.124116,2004
"Centaurium erythraea Rafn subsp. erythraea",11.989059,43.5686,1784.124116,2004
"Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch subsp. acutiflorum (Schott) Zeltner",12.046446,43.669608,1784.124116,2004
"Cladium mariscus (L.) Pohl",11.989059,43.5686,1784.124116,2004
"Glyceria maxima (Hartm.) Holmb. subsp. maxima",11.842959,43.225582,1784.124116,2004
"Juncus articulatus L. subsp. articulatus",11.737218,43.756257,1784.124116,2004
"Juncus articulatus L. subsp. articulatus",12.063402,43.567745,1784.124116,2004
"Juncus articulatus L. subsp. articulatus",11.989059,43.5686,1784.124116,2004
"Juncus fontanesii J.Gay subsp. fontanesii",12.046446,43.669608,1784.124116,2004
"Juncus subnodulosus Schrank",12.183534,43.787714,1784.124116,2004
"Galega officinalis L.",12.056098,43.573265,1784.124116,2004
"Myriophyllum spicatum L.",11.842959,43.225582,1784.124116,2004
"Myriophyllum spicatum L.",12.063402,43.567745,1784.124116,2004
"Eupatorium cannabinum L. subsp. cannabinum",11.737218,43.756257,1784.124116,2004
"Phragmites australis (Cav.) Trin. ex Steud. subsp. australis",12.056098,43.573265,1784.124116,2004
"Populus nigra L. subsp. nigra",11.779828,43.714535,1784.124116,2004
"Echinochloa crus-galli (L.) P.Beauv. subsp. crus-galli",12.046446,43.669608,1784.124116,2004
"Eupatorium cannabinum L. subsp. cannabinum",12.095892,43.476596,1784.124116,2004
"Eupatorium cannabinum L. subsp. cannabinum",12.056098,43.573265,1784.124116,2004
"Salix purpurea L. subsp. purpurea",12.056098,43.573265,1784.124116,2004
"Salix purpurea L. subsp. purpurea",12.063402,43.567745,1784.124116,2004
"Salix triandra L. subsp. triandra",11.786804,43.500119,1784.124116,2004
"Anacamptis papilionacea (L.) R.M.Bateman, Pridgeon & M.W.Chase",11.293885,44.020107,1784.124116,2004
"Pyrus communis L.",9.773656,44.371188,1784.124116,2004
"Aristolochia clematitis L.",11.786804,43.500119,1784.124116,2004
"Alnus incana (L.) Moench",9.773656,44.371188,1784.124116,2004
"Salix elaeagnos Scop.",11.737218,43.756257,1784.124116,2004
"Salix elaeagnos Scop.",12.183534,43.787714,1784.124116,2004
"Robinia pseudoacacia L.",11.56847,43.54688,1784.124116,2004
"Robinia pseudoacacia L.",11.779828,43.714535,1784.124116,2004
"Tommasinia altissima (Mill.) Reduron",12.056098,43.573265,1784.124116,2004
"Neottia ovata (L.) Bluff & Fingerh.",12.056098,43.573265,1784.124116,2004
"Avenella flexuosa (L.) Drejer subsp. flexuosa",10.65774,44.10932,1784.124116,2004
"Echinochloa crus-galli (L.) P.Beauv. subsp. crus-galli",11.83976,43.70268,1784.124116,2004
"Orchis mascula (L.) L. subsp. mascula",10.2045393,44.16096486,1784.124116,2004
"Agrostis stolonifera L. subsp. stolonifera",11.737218,43.756257,1784.124116,2004
"Agrostis stolonifera L. subsp. stolonifera",12.183534,43.787714,1784.124116,2004
"Agrostis stolonifera L. subsp. stolonifera",12.056098,43.573265,1784.124116,2004
"Agrostis stolonifera L. subsp. stolonifera",12.063402,43.567745,1784.124116,2004
"Eupatorium cannabinum L. subsp. cannabinum",12.046446,43.669608,1784.124116,2004
"Eupatorium cannabinum L. subsp. cannabinum",11.56847,43.54688,1784.124116,2004
"Eupatorium cannabinum L. subsp. cannabinum",11.596228,43.513912,1784.124116,2004
"Eupatorium cannabinum L. subsp. cannabinum",11.989059,43.5686,1784.124116,2004
"Phragmites australis (Cav.) Trin. ex Steud. subsp. australis",11.786804,43.500119,1784.124116,2004
"Phragmites australis (Cav.) Trin. ex Steud. subsp. australis",11.842959,43.225582,1784.124116,2004
"Salix triandra L. subsp. triandra",12.056098,43.573265,1784.124116,2004
"Populus tremula L.",9.773656,44.371188,1784.124116,2004
"Prunus avium L.",9.773656,44.371188,1784.124116,2004
"Elymus caninus (L.) L.",12.063402,43.567745,1784.124116,2004
"Elymus caninus (L.) L.",12.056098,43.573265,1784.124116,2004
"Epipactis palustris (L.) Crantz",12.056098,43.573265,1784.124116,2004
"Equisetum palustre L.",12.056098,43.573265,1784.124116,2004
"Paspalum distichum L. subsp. distichum",11.842959,43.225582,1784.124116,2004
"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb. subsp. hybridus",11.779828,43.714535,1784.124116,2004
"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb. subsp. hybridus",12.056098,43.573265,1784.124116,2004
"Persicaria maculosa (L.) Gray",12.046446,43.669608,1784.124116,2004
"Potamogeton lucens L.",12.063402,43.567745,1784.124116,2004
"Potamogeton natans L.",11.842959,43.225582,1784.124116,2004
"Potamogeton nodosus Poir.",12.056098,43.573265,1784.124116,2004
"Pulicaria dysenterica (L.) Bernh.",12.056098,43.573265,1784.124116,2004
"Pulicaria dysenterica (L.) Bernh.",12.046446,43.669608,1784.124116,2004
"Ranunculus repens L.",12.056098,43.573265,1784.124116,2004
"Alchemilla saxatilis Buser",10.65774,44.10932,1784.124116,2004
"Vaccinium uliginosum L. subsp. microphyllum (Lange) Tolm.",10.65774,44.10932,1784.124116,2004
"Vaccinium myrtillus L.",10.65774,44.10932,1784.124116,2004
"Juniperus communis L.",10.65774,44.10932,1784.124116,2004
"Hypericum richeri Vill. subsp. richeri",10.65774,44.10932,1784.124116,2004
"Carex sempervirens Vill. subsp. sempervirens",10.65774,44.10932,1784.124116,2004
"Ridolfia segetum (Guss.) Moris",11.35811,42.4247,1784.124116,2004
"Saponaria officinalis L.",12.046446,43.669608,1784.124116,2004
"Schoenus nigricans L.",11.989059,43.5686,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",11.786804,43.500119,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",11.7226,43.72397,1784.124116,2004
"Scirpoides holoschoenus (L.) Soják",12.056098,43.573265,1784.124116,2004
"Sparganium erectum L.",12.056098,43.573265,1784.124116,2004
"Stachys palustris L.",11.842959,43.225582,1784.124116,2004
"Lolium arundinaceum (Schreb.) Darbysh subsp. arundinaceum",11.83976,43.70268,1784.124116,2004
"Lolium arundinaceum (Schreb.) Darbysh subsp. arundinaceum",12.183534,43.787714,1784.124116,2004
"Lolium arundinaceum (Schreb.) Darbysh subsp. arundinaceum",12.056098,43.573265,1784.124116,2004
"Juncus effusus L. subsp. effusus",11.7226,43.72397,1784.124116,2004
"Tussilago farfara L.",11.737218,43.756257,1784.124116,2004
"Tussilago farfara L.",12.183534,43.787714,1784.124116,2004
"Typha angustifolia L.",12.056098,43.573265,1784.124116,2004
"Typha latifolia L.",12.046446,43.669608,1784.124116,2004
"Typha minima Funk",12.056098,43.573265,1784.124116,2004
"Veronica anagallis-aquatica L. subsp. anagallis-aquatica",11.779828,43.714535,1784.124116,2004
"Veronica anagallis-aquatica L. subsp. anagallis-aquatica",12.056098,43.573265,1784.124116,2004
"Veronica anagallis-aquatica L. subsp. anagallis-aquatica",12.063402,43.567745,1784.124116,2004
"Veronica anagallis-aquatica L. subsp. anagallis-aquatica",12.046446,43.669608,1784.124116,2004
"Veronica catenata Pennell subsp. catenata",11.842959,43.225582,1784.124116,2004
"Xanthium italicum Moretti",11.842959,43.225582,1784.124116,2004
"Cyperus longus L.",11.56847,43.54688,1784.124116,2004
"Persicaria hydropiper (L.) Delarbre",12.046446,43.669608,1784.124116,2004
"Jacobaea erratica (Bertol.) Fourr.",12.046446,43.669608,1784.124116,2004
"Cyperus fuscus L.",11.56847,43.54688,1784.124116,2004
"Holcus lanatus L. subsp. lanatus",12.046446,43.669608,1784.124116,2004
"Carex otrubae Podp.",12.046446,43.669608,1784.124116,2004
"Equisetum arvense L.",12.056098,43.573265,1784.124116,2004
"Lycopus europaeus L.",12.056098,43.573265,1784.124116,2004
"Ophrys ×sassettae Romolini & Soca",10.68017,43.131364,1784.124116,2004
"Rumex obtusifolius L. subsp. obtusifolius",12.046446,43.669608,1784.124116,2004
"Daucus carota L. subsp. carota",10.422096,42.742649,1784.124116,2004
"Allium subhirsutum L. subsp. subhirsutum",10.422096,42.742649,1784.124116,2004
"Linum usitatissimum L. subsp. usitatissimum",10.422096,42.742649,1784.124116,2004
"Oreojuncus trifidus (L.) Záv.Drábk. & Kirschner",10.65774,44.10932,1784.124116,2004
"Brachypodium retusum (Pers.) P.Beauv.",10.422096,42.742649,1784.124116,2004
"Silene vulgaris (Moench) Garcke subsp. vulgaris",10.383867,44.02176,1784.124116,2004
"Erica arborea L.",10.422096,42.742649,1784.124116,2004
"Potamogeton crispus L.",12.063402,43.567745,1784.124116,2004
"Potentilla reptans L.",12.056098,43.573265,1784.124116,2004
"Lolium giganteum (L.) Darbysh.",12.056098,43.573265,1784.124116,2004
"Anacamptis laxiflora (Lam.) R.M.Bateman, Pridgeon & M.W.Chase",11.28387,43.976545,1784.124116,2004
"Ridolfia segetum (Guss.) Moris",11.35811,42.4247,1784.124116,2004
"Angelica sylvestris L. subsp. sylvestris",12.056098,43.573265,1784.124116,2004
"Populus nigra L. subsp. nigra",12.063402,43.567745,1784.124116,2004
"Serapias lingua L.",10.422096,42.742649,1784.124116,2004
"Eupatorium cannabinum L. subsp. cannabinum",12.063402,43.567745,1784.124116,2004
"Lotus hirsutus L.",10.422096,42.742649,1784.124116,2004
"Galactites tomentosus Moench",10.422096,42.742649,1784.124116,2004
"Stachys major (L.) Bartolucci & Peruzzi",10.422096,42.742649,1784.124116,2004
"Potentilla erecta (L.) Raeusch.",10.65774,44.10932,1784.124116,2004
"Pulsatilla alpina (L.) Delarbre subsp. millefoliata (Bertol.) D.M.Moser",10.65774,44.10932,1784.124116,2004
"Dianthus hyssopifolius L.",10.65774,44.10932,1784.124116,2004
"Festuca nigrescens Lam.",10.65774,44.10932,1784.124116,2004
"Homogyne alpina (L.) Cass.",10.65774,44.10932,1784.124116,2004
"Persicaria lapathifolia (L.) Delarbre subsp. lapathifolia",11.56847,43.54688,1784.124116,2004
"Persicaria lapathifolia (L.) Delarbre subsp. lapathifolia",12.056098,43.573265,1784.124116,2004
"Phragmites australis (Cav.) Trin. ex Steud. subsp. australis",12.063402,43.567745,1784.124116,2004
"Juncus articulatus L. subsp. articulatus",11.83976,43.70268,1784.124116,2004
"Corylus avellana L.",11.83976,43.70268,1784.124116,2004
"Draba aizoides L. subsp. aizoides",10.649714,44.107471,1784.124116,2004
"Equisetum telmateia Ehrh.",11.83976,43.70268,1784.124116,2004
"Pulicaria dysenterica (L.) Bernh.",11.83976,43.70268,1784.124116,2004
"Pulsatilla alpina (L.) Delarbre subsp. millefoliata (Bertol.) D.M.Moser",10.649714,44.107471,1784.124116,2004
"Epilobium hirsutum L.",11.83976,43.70268,1784.124116,2004
"Equisetum arvense L.",11.83976,43.70268,1784.124116,2004
"Viola ferrarinii Moraldo & Ricceri",10.649714,44.107471,1784.124116,2004
"Lysimachia punctata L.",11.737218,43.756257,1784.124116,2004
"Carex flacca Schreb. subsp. flacca",12.183534,43.787714,1784.124116,2004
"Carex pendula Huds.",12.095892,43.476596,1784.124116,2004
"Juncus articulatus L. subsp. articulatus",12.183534,43.787714,1784.124116,2004
"Cyperus eragrostis Lam.",11.786804,43.500119,1784.124116,2004
"Helosciadium nodiflorum (L.) W.D.J.Koch",12.183534,43.787714,1784.124116,2004
"Erigeron annuus (L.) Desf.",11.737218,43.756257,1784.124116,2004
"Robinia pseudoacacia L.",11.737218,43.756257,1784.124116,2004
"Robinia pseudoacacia L.",11.83976,43.70268,1784.124116,2004
"Tommasinia altissima (Mill.) Reduron",12.183534,43.787714,1784.124116,2004
"Salix purpurea L. subsp. purpurea",11.737218,43.756257,1784.124116,2004
"Salix purpurea L. subsp. purpurea",12.183534,43.787714,1784.124116,2004
"Agrostis stolonifera L. subsp. stolonifera",11.7226,43.72397,1784.124116,2004
"Equisetum telmateia Ehrh.",11.786804,43.500119,1784.124116,2004
